# Impact Craters on Rhea
# Longitude(W) Latitude(N) Diameter(km) Name
269.09	61.67	23.62	
62.86	49.69	23.60	
208.83	-43.25	23.59	
353.25	-65.35	23.56	
202.15	-65.53	23.55	
70.07	55.85	23.55	
24.68	42.70	23.54	
22.60	-41.05	23.54	
240.02	-60.40	23.53	
137.07	2.60	23.51	
71.65	25.73	23.51	
267.28	-70.59	23.49	
306.96	67.39	23.49	
32.89	-69.79	23.48	
110.66	-16.29	23.48	
254.99	-21.84	23.45	
208.39	-53.87	23.44	
132.80	-42.09	23.43	
141.64	-62.20	23.42	
69.45	-53.24	23.41	
192.90	6.11	23.41	
238.74	11.36	23.41	
202.27	-19.03	23.39	
182.14	-40.80	23.39	
309.90	-80.98	23.39	
2.10	19.26	23.37	
353.55	64.55	23.36	
237.26	26.71	23.35	
172.06	-13.35	23.35	
78.67	33.32	23.33	
296.52	59.11	23.33	
9.08	-8.73	23.32	
150.05	-63.14	23.30	
91.66	-76.66	23.29	
322.27	11.38	23.29	
176.75	-11.40	23.28	
5.78	-7.81	23.24	
117.56	-47.55	23.22	
152.20	-17.65	23.22	
335.44	-33.48	23.21	
32.40	-42.29	23.20	
26.16	39.48	23.20	
325.91	64.39	23.18	
300.87	55.18	23.17	
242.64	-49.36	23.17	
358.77	63.61	23.17	
35.92	-58.18	23.15	
310.89	-16.71	23.15	
220.25	3.03	23.14	
131.13	7.89	23.13	
36.01	19.62	23.13	
73.49	1.35	23.12	
94.32	68.80	23.11	
79.59	86.18	23.07	
239.21	-35.63	23.06	
252.03	-63.26	23.04	
75.77	66.27	23.03	
323.26	62.82	23.03	
136.63	-2.65	23.02	
55.97	34.53	22.99	
54.09	-63.36	22.98	
24.32	-29.06	22.96	
93.91	42.28	22.94	
205.11	-19.74	22.93	
327.10	27.13	22.93	
193.09	-9.42	22.93	
352.31	-29.05	22.92	
232.08	32.98	22.92	
164.85	63.83	22.92	
41.64	-21.35	22.91	
192.35	35.82	22.91	
173.32	33.56	22.90	
133.65	-48.35	22.90	
332.42	5.68	22.87	
207.35	28.83	22.87	
139.63	-26.61	22.86	
155.61	-75.67	22.85	
176.70	-8.49	22.85	
162.12	41.38	22.82	
137.51	-57.35	22.81	
58.97	45.90	22.80	
289.87	12.63	22.77	
247.33	-2.36	22.77	
104.88	-2.20	22.76	
115.62	10.68	22.76	
137.78	87.68	22.75	
107.92	-24.74	22.73	
80.93	-3.32	22.69	
135.65	8.25	22.68	
211.55	-18.61	22.68	
226.68	-53.63	22.67	
95.60	47.02	22.66	
76.18	-52.50	22.65	
102.49	-18.05	22.65	
107.71	7.33	22.65	
340.81	-4.25	22.64	
13.00	18.97	22.64	
315.62	27.18	22.62	
33.32	59.74	22.61	
341.19	56.44	22.60	
216.08	2.13	22.60	
79.67	27.45	22.59	
170.14	-43.04	22.58	
93.24	-34.32	22.57	
188.19	38.12	22.56	
188.90	-13.44	22.53	
206.37	-49.34	22.51	
252.67	29.57	22.51	
13.10	16.64	22.50	
103.27	-19.22	22.48	
337.61	49.17	22.48	
129.05	29.95	22.48	
81.43	34.22	22.46	
2.69	65.00	22.46	
146.60	-40.14	22.45	
51.98	-84.11	22.44	
100.40	-18.07	22.43	
153.56	47.92	22.43	
127.39	40.11	22.40	
299.45	-1.05	22.37	
223.41	17.73	22.36	
18.69	-42.30	22.34	
57.39	18.30	22.32	
311.62	-20.32	22.32	
359.14	24.56	22.31	
229.35	-32.43	22.29	
96.78	37.47	22.29	
92.87	16.78	22.27	
97.09	-29.96	22.26	
24.02	28.27	22.25	
246.89	55.53	22.25	
82.81	-12.55	22.24	
103.58	-39.35	22.23	
20.68	-8.90	22.23	
187.05	-13.00	22.22	
124.92	-11.94	22.22	
7.78	-16.66	22.20	
93.89	-4.64	22.20	
130.19	10.21	22.19	
273.87	-52.39	22.19	
327.56	-12.08	22.19	
106.10	27.46	22.17	
325.64	-61.44	22.14	
349.72	11.48	22.14	
288.19	14.68	22.14	
248.13	-16.20	22.13	
276.00	7.33	22.13	
302.72	70.85	22.13	
304.85	63.41	22.12	
291.89	26.55	22.10	
172.35	20.10	22.09	
144.27	-38.55	22.09	
110.07	-18.37	22.08	
82.88	40.92	22.06	
154.07	-27.94	22.06	
114.81	-56.38	22.06	
268.87	-71.95	22.06	
310.50	65.10	22.05	
8.83	45.96	22.05	
86.91	37.03	22.03	
190.75	39.76	22.02	
76.58	-22.20	22.01	
145.43	-15.50	22.01	
119.84	-59.74	22.00	
85.55	-3.29	22.00	
249.94	-3.92	21.99	
180.53	20.37	21.98	
353.08	39.44	21.96	
308.37	-3.70	21.94	
211.78	-3.81	21.94	
221.48	-9.39	21.93	
0.37	8.11	21.92	
118.54	2.94	21.88	
264.35	-57.13	21.87	
67.92	31.70	21.86	
71.16	-59.27	21.86	
147.20	5.75	21.85	
130.87	55.33	21.85	
335.18	-20.31	21.84	
194.46	47.68	21.83	
98.04	-5.70	21.82	
186.23	-37.34	21.82	
56.23	17.41	21.79	
328.81	67.53	21.78	
304.96	11.07	21.77	
156.02	-30.11	21.76	
107.80	-40.94	21.74	
240.92	22.01	21.73	
349.28	-37.35	21.67	
129.52	16.99	21.66	
200.56	5.07	21.65	
91.63	9.03	21.64	
339.33	-32.73	21.64	
80.08	12.76	21.62	
71.66	-40.50	21.61	
143.15	0.32	21.61	
55.49	-28.48	21.61	
100.60	7.79	21.60	
107.53	78.44	21.60	
310.79	0.98	21.59	
34.23	-78.24	21.58	
201.57	-39.16	21.57	
129.66	54.38	21.56	
208.59	-17.60	21.53	
296.15	45.07	21.50	
238.21	-13.83	21.49	
187.07	-26.45	21.49	
340.87	-39.35	21.47	
359.34	-34.41	21.46	
192.95	17.87	21.46	
350.54	-69.48	21.46	
205.69	-37.06	21.45	
91.83	-71.83	21.45	
133.84	48.22	21.44	
4.99	-41.56	21.43	
250.26	-8.62	21.43	
323.27	-54.65	21.43	
357.12	32.04	21.41	
102.95	1.76	21.41	
55.11	23.43	21.41	
208.99	-0.41	21.40	
299.35	17.88	21.39	
14.64	-43.18	21.39	
93.46	11.97	21.39	
206.17	-22.00	21.37	
92.44	-29.88	21.37	
103.26	19.52	21.34	
73.06	-35.32	21.33	
71.32	42.55	21.33	
89.05	-3.28	21.32	
35.93	16.11	21.32	
15.59	-17.37	21.31	
73.99	-30.68	21.31	
101.67	-47.61	21.30	
42.03	13.40	21.30	
33.58	-59.54	21.30	
146.25	46.63	21.29	
156.09	-24.19	21.29	
143.16	8.52	21.29	
42.37	80.36	21.28	
265.03	15.18	21.28	
121.93	-34.85	21.28	
49.35	37.05	21.28	
338.86	41.24	21.25	
338.37	61.38	21.25	
121.11	46.76	21.23	
132.42	-76.24	21.23	
126.31	-0.51	21.17	
73.05	36.22	21.17	
64.85	-22.65	21.14	
315.02	18.95	21.14	
248.32	19.44	21.14	
18.51	49.58	21.14	
328.54	-26.14	21.14	
66.50	-26.34	21.12	
327.33	54.71	21.12	
82.28	-36.00	21.07	
170.67	-23.56	21.05	
230.99	31.52	21.05	
98.36	38.17	21.05	
35.91	23.22	21.05	
116.77	-6.20	21.05	
124.69	65.98	21.04	
334.75	-8.42	21.04	
155.07	7.94	21.03	
183.78	-51.85	21.02	
40.33	-46.22	21.00	
168.38	23.76	20.99	
39.63	-6.22	20.98	
329.01	-22.62	20.97	
338.35	5.89	20.97	
59.21	-51.73	20.97	
132.57	-22.05	20.97	
28.45	11.30	20.96	
97.29	-23.57	20.96	
273.06	-44.95	20.96	
343.81	-57.47	20.95	
120.19	4.18	20.94	
184.16	-8.89	20.93	
356.09	-2.32	20.91	
95.74	-35.09	20.91	
184.03	-30.63	20.90	
141.11	-2.99	20.88	
307.64	54.85	20.84	
68.33	2.18	20.83	
230.25	-15.99	20.82	
32.04	79.85	20.81	
140.03	8.58	20.80	
300.79	-29.63	20.80	
126.67	-15.98	20.79	
7.30	-62.90	20.79	
20.15	-40.43	20.75	
61.83	-64.23	20.75	
332.64	34.36	20.74	
311.06	-40.48	20.74	
109.03	-25.69	20.73	
84.72	-4.73	20.72	
107.26	-81.33	20.72	
288.44	20.99	20.71	
20.69	61.60	20.70	
90.23	33.84	20.70	
18.97	42.64	20.69	
68.98	-62.93	20.68	
176.45	-21.48	20.65	
346.45	57.97	20.65	
148.24	-41.66	20.63	
333.60	-17.30	20.62	
295.65	82.80	20.62	
284.76	49.64	20.62	
37.18	10.53	20.60	
13.67	-80.00	20.60	
244.74	-32.41	20.60	
354.64	-58.63	20.57	
182.77	10.70	20.55	
96.83	65.96	20.55	
257.31	-0.75	20.54	
204.50	35.27	20.54	
111.20	-5.61	20.54	
10.57	22.02	20.53	
117.53	-15.60	20.53	
240.30	24.97	20.53	
139.98	-9.25	20.52	
208.06	-20.25	20.52	
136.21	-48.28	20.52	
82.90	35.33	20.52	
102.71	-21.43	20.50	
13.58	-8.05	20.47	
116.19	-41.89	20.46	
247.95	-33.18	20.44	
112.77	-33.66	20.44	
99.74	-31.42	20.44	
82.34	68.71	20.43	
342.54	27.99	20.42	
87.55	39.98	20.42	
118.06	33.08	20.40	
150.05	-30.99	20.38	
206.88	16.73	20.38	
107.40	-19.38	20.38	
70.61	-4.60	20.38	
77.89	16.40	20.38	
222.05	-3.27	20.35	
351.70	-56.64	20.33	
218.36	82.83	20.33	
248.53	-43.55	20.33	
9.90	-55.60	20.32	
342.44	-65.33	20.32	
109.29	50.11	20.31	
122.09	-71.24	20.31	
268.99	-8.06	20.30	
248.76	12.07	20.28	
217.92	39.22	20.27	
71.96	-2.38	20.24	
2.93	53.10	20.24	
316.42	84.90	20.22	
20.53	-78.44	20.21	
348.19	-26.63	20.21	
338.51	-14.99	20.20	
154.59	-41.71	20.20	
186.38	-34.46	20.19	
131.49	-38.95	20.19	
169.73	40.59	20.18	
192.75	-14.33	20.17	
182.41	-25.34	20.17	
125.74	-24.09	20.17	
335.00	19.10	20.16	
235.90	-31.48	20.15	
23.87	-13.16	20.15	
348.83	15.95	20.14	
26.10	-65.50	20.13	
250.30	-25.48	20.12	
341.23	24.22	20.12	
218.89	13.45	20.12	
283.38	15.86	20.11	
161.58	2.95	20.08	
343.03	-21.30	20.07	
48.56	28.33	20.07	
327.56	-24.67	20.07	
88.70	50.37	20.06	
263.83	38.07	20.05	
65.71	23.54	20.04	
342.31	-36.22	20.04	
46.16	-45.22	20.04	
322.53	-53.26	20.04	
124.94	27.70	20.03	
340.74	18.79	20.03	
192.56	-82.65	20.02	
288.62	16.06	20.01	
205.20	-11.38	20.01	
347.53	-32.37	20.01	
233.67	-15.06	20.01	
92.44	40.93	19.99	
37.43	-10.53	19.99	
193.35	-70.83	19.99	
204.85	-30.41	19.99	
236.59	-5.27	19.98	
221.43	-63.54	19.98	
36.21	17.32	19.97	
51.58	-58.62	19.93	
241.33	-19.37	19.92	
318.36	-22.64	19.88	
95.93	34.44	19.84	
227.62	-37.89	19.84	
143.73	-32.19	19.84	
306.03	12.15	19.84	
107.13	-21.49	19.84	
346.41	-46.77	19.84	
194.92	41.80	19.82	
103.84	-68.51	19.81	
114.41	-76.54	19.79	
303.98	4.51	19.78	
137.93	-50.79	19.77	
109.90	63.77	19.76	
62.70	24.90	19.75	
61.18	-71.86	19.75	
222.98	44.18	19.74	
189.77	16.12	19.74	
90.87	56.56	19.74	
343.04	-40.94	19.73	
213.43	40.10	19.73	
176.25	35.16	19.73	
337.13	69.10	19.71	
84.11	-38.43	19.70	
100.53	41.25	19.68	
302.55	3.68	19.67	
323.54	26.23	19.66	
175.00	-32.17	19.65	
322.04	-25.65	19.64	
320.01	-0.73	19.64	
67.57	-13.57	19.63	
193.77	-30.38	19.60	
0.60	23.36	19.59	
333.80	66.13	19.59	
115.40	-69.17	19.59	
313.68	-59.48	19.58	
200.81	46.97	19.58	
348.29	82.75	19.58	
111.88	-3.26	19.57	
81.61	60.93	19.57	
300.11	57.52	19.57	
19.20	-36.37	19.57	
39.19	-51.10	19.56	
77.31	10.96	19.56	
265.21	18.93	19.54	
178.77	22.30	19.54	
180.70	-10.01	19.53	
159.09	-31.82	19.49	
170.37	60.24	19.49	
10.16	40.23	19.49	
143.02	-7.34	19.48	
80.77	26.10	19.47	
200.87	-57.77	19.45	
137.64	4.52	19.44	
166.54	29.45	19.44	
127.93	-73.77	19.44	
355.03	-62.08	19.44	
97.20	-17.40	19.44	
268.71	-18.17	19.43	
3.20	31.96	19.43	
276.69	0.93	19.42	
140.68	70.54	19.42	
28.12	36.19	19.42	
59.97	-4.35	19.41	
253.47	-6.82	19.40	
335.55	49.10	19.39	
71.46	23.07	19.39	
139.02	-13.03	19.38	
324.71	-62.43	19.37	
132.26	-44.81	19.37	
0.40	89.63	19.36	
221.72	22.82	19.36	
342.53	-47.21	19.34	
252.70	12.23	19.34	
257.02	40.55	19.34	
314.97	-14.21	19.33	
215.94	-54.67	19.33	
343.53	-28.35	19.33	
299.39	-22.05	19.33	
73.93	-82.14	19.32	
270.41	-12.25	19.31	
335.86	-46.22	19.29	
1.69	-62.93	19.29	
344.15	61.23	19.29	
135.36	13.52	19.28	
224.94	-6.75	19.26	
26.55	-74.44	19.22	
326.91	-5.54	19.21	
300.67	14.61	19.20	
240.41	-64.61	19.19	
205.36	-41.84	19.19	
320.27	18.82	19.18	
26.45	75.18	19.18	
144.18	1.57	19.18	
108.82	45.93	19.18	
82.96	54.70	19.17	
242.49	-46.57	19.17	
2.56	-21.06	19.12	
251.36	-61.96	19.11	
222.95	-47.23	19.11	
178.86	-33.21	19.11	
278.59	-64.01	19.11	
153.80	-22.77	19.10	
266.64	-20.80	19.10	
303.72	49.56	19.10	
215.96	-18.66	19.10	
121.33	14.97	19.09	
198.46	-79.77	19.09	
68.04	-1.82	19.08	
330.92	-34.69	19.07	
78.84	6.20	19.06	
56.96	-65.56	19.06	
203.01	-16.12	19.05	
216.67	-9.40	19.05	
309.16	63.13	19.03	
198.84	-8.07	19.03	
341.79	-70.27	19.03	
91.65	5.55	19.03	
30.97	-59.73	19.02	
308.03	29.18	19.02	
86.85	17.21	19.02	
76.00	36.98	19.02	
200.15	13.98	19.02	
247.51	78.56	19.02	
81.87	14.21	19.00	
102.14	4.27	19.00	
105.02	2.41	18.99	
2.27	-19.08	18.98	
73.02	38.28	18.97	
0.64	-77.49	18.97	
197.59	14.79	18.94	
117.56	-8.83	18.92	
160.03	-46.34	18.92	
192.41	47.31	18.91	
303.18	7.72	18.91	
350.34	60.77	18.90	
345.63	43.12	18.88	
85.94	15.99	18.88	
182.13	3.90	18.88	
188.94	-21.90	18.88	
64.58	1.11	18.87	
216.50	50.32	18.86	
52.75	-50.52	18.86	
190.11	34.02	18.84	
19.10	-53.79	18.84	
358.49	-51.18	18.84	
252.40	-44.05	18.83	
83.44	36.99	18.82	
295.43	66.70	18.81	
79.40	-49.70	18.80	
63.12	76.07	18.80	
77.69	58.00	18.79	
92.12	-15.97	18.78	
317.69	-58.58	18.78	
6.38	29.26	18.78	
63.81	48.80	18.77	
237.06	2.94	18.77	
338.87	47.76	18.77	
5.15	36.01	18.76	
195.35	47.62	18.76	
76.28	-76.83	18.76	
69.57	-0.98	18.76	
300.50	56.26	18.76	
73.65	32.65	18.74	
179.95	-22.34	18.72	
323.97	27.61	18.71	
34.70	-3.81	18.70	
148.32	-45.19	18.69	
67.51	-31.94	18.69	
172.08	-24.79	18.68	
346.10	19.36	18.67	
15.58	55.10	18.67	
80.96	-5.03	18.66	
69.81	-30.28	18.63	
57.88	15.65	18.61	
67.18	-6.49	18.60	
337.25	47.58	18.60	
237.04	-67.07	18.59	
187.20	-5.65	18.59	
261.40	8.99	18.58	
173.00	47.77	18.57	
1.53	-29.31	18.57	
345.14	69.65	18.56	
29.35	0.99	18.56	
2.11	37.72	18.55	
198.30	-36.05	18.54	
106.35	10.95	18.54	
132.82	-46.42	18.54	
176.34	-16.12	18.52	
235.14	11.69	18.52	
184.90	-46.47	18.52	
252.47	6.27	18.50	
25.69	-3.35	18.50	
262.63	30.77	18.49	
174.07	49.70	18.49	
277.02	-56.39	18.49	
198.17	5.94	18.49	
223.54	-6.49	18.48	
222.12	24.84	18.47	
0.46	0.02	18.46	
191.84	15.23	18.46	
167.15	56.35	18.46	
299.97	11.26	18.46	
4.25	40.35	18.45	
53.01	-36.58	18.43	
303.09	-12.14	18.42	
33.05	-43.84	18.39	
95.22	-38.01	18.38	
137.20	-84.26	18.36	
161.89	-48.13	18.34	
201.33	36.77	18.34	
352.12	22.60	18.33	
228.53	4.40	18.32	
193.43	14.06	18.32	
357.61	-0.86	18.29	
19.44	59.59	18.28	
182.09	30.05	18.27	
174.20	30.67	18.27	
32.11	-68.22	18.26	
135.86	2.99	18.26	
248.66	4.09	18.26	
327.62	-49.17	18.26	
190.00	58.84	18.25	
19.64	-4.20	18.22	
274.39	73.32	18.20	
275.13	77.10	18.20	
355.26	54.88	18.20	
193.28	-45.47	18.19	
296.60	41.64	18.19	
23.48	-51.34	18.18	
327.97	52.69	18.18	
242.24	-73.42	18.16	
23.39	-54.22	18.16	
115.84	24.02	18.15	
329.71	31.61	18.14	
128.57	-50.40	18.14	
314.40	16.35	18.13	
205.87	-4.37	18.12	
134.02	54.87	18.12	
242.48	27.27	18.10	
77.71	1.40	18.09	
185.08	26.74	18.04	
228.95	-67.88	18.04	
308.44	-54.51	18.02	
284.61	38.89	18.02	
72.26	31.07	18.02	
328.94	-12.63	18.01	
320.42	-76.31	18.00	
41.58	-74.98	17.99	
348.89	20.70	17.99	
357.07	-75.28	17.99	
116.29	-31.36	17.99	
123.79	62.49	17.98	
253.79	13.14	17.98	
34.14	-66.22	17.98	
135.78	39.40	17.98	
141.18	61.80	17.97	
358.18	59.83	17.97	
95.75	43.07	17.95	
140.24	-19.34	17.95	
7.82	53.01	17.94	
144.69	-2.75	17.93	
101.59	34.41	17.92	
221.14	-41.28	17.92	
62.85	-62.62	17.92	
55.12	-13.87	17.89	
310.92	-7.57	17.89	
191.97	0.86	17.88	
160.04	8.82	17.88	
301.63	18.88	17.88	
262.51	12.27	17.86	
288.82	67.59	17.86	
222.86	21.86	17.86	
106.57	-0.99	17.85	
354.18	50.81	17.85	
354.27	26.36	17.85	
298.45	-21.81	17.85	
74.84	-40.23	17.84	
67.57	-60.08	17.84	
191.64	-2.78	17.83	
266.64	31.73	17.81	
40.48	44.82	17.81	
85.47	-54.88	17.81	
154.64	5.62	17.80	
78.66	-32.33	17.79	
334.97	20.73	17.77	
359.10	0.02	17.77	
164.30	48.58	17.77	
73.10	20.21	17.75	
332.86	-48.72	17.75	
218.65	28.23	17.75	
54.61	-2.95	17.74	
8.51	84.34	17.73	
79.07	-7.13	17.72	
182.25	47.89	17.72	
281.99	53.58	17.70	
172.14	-38.00	17.70	
68.91	-79.35	17.70	
260.97	5.13	17.69	
326.28	5.18	17.68	
342.59	81.65	17.68	
197.97	9.60	17.67	
76.88	-20.34	17.66	
134.12	29.10	17.66	
261.34	24.36	17.66	
29.24	-24.94	17.66	
70.92	-54.50	17.65	
115.23	20.37	17.65	
147.53	-61.17	17.65	
358.24	37.80	17.65	
238.22	24.77	17.65	
322.91	-46.62	17.64	
168.37	-74.07	17.63	
82.09	-9.33	17.63	
231.83	23.35	17.62	
297.16	-69.18	17.62	
21.83	21.61	17.60	
331.47	-4.23	17.60	
125.24	15.21	17.60	
23.59	-48.62	17.60	
306.15	-82.44	17.60	
16.92	-39.06	17.60	
174.68	-28.86	17.59	
149.38	-17.46	17.59	
85.82	-31.32	17.57	
48.34	49.84	17.57	
152.48	5.64	17.56	
59.75	17.78	17.56	
144.62	-37.05	17.56	
357.39	-21.30	17.55	
299.41	0.55	17.54	
248.27	-21.96	17.53	
196.53	46.78	17.53	
175.21	3.83	17.52	
195.60	-25.05	17.52	
100.89	72.42	17.51	
155.40	-46.03	17.50	
238.06	-86.87	17.49	
143.73	34.98	17.48	
92.20	-35.66	17.48	
334.57	40.74	17.48	
320.03	-3.95	17.46	
347.76	-59.95	17.46	
208.66	-28.51	17.46	
119.22	-27.40	17.46	
162.38	49.14	17.46	
162.24	62.46	17.45	
299.59	25.62	17.44	
137.21	42.24	17.44	
234.53	62.15	17.43	
236.81	8.15	17.43	
93.44	-13.20	17.43	
41.43	2.00	17.43	
241.22	6.47	17.43	
270.04	-47.62	17.42	
78.58	-26.66	17.42	
234.62	6.98	17.40	
227.92	-23.91	17.40	
3.80	-5.97	17.39	
344.28	19.62	17.39	
209.86	-3.49	17.38	
336.21	71.12	17.37	
340.71	26.81	17.36	
56.13	-79.15	17.35	
91.92	86.42	17.34	
61.45	15.59	17.33	
299.65	15.82	17.32	
62.70	-6.15	17.32	
283.08	-70.68	17.31	
237.24	45.28	17.31	
30.25	-4.80	17.30	
224.32	-31.95	17.30	
33.44	8.06	17.29	
7.44	-40.37	17.29	
175.43	5.23	17.29	
310.17	-4.18	17.28	
166.58	-5.30	17.28	
73.63	9.49	17.27	
86.35	63.32	17.27	
353.85	15.92	17.25	
341.68	-20.12	17.25	
348.67	-36.36	17.23	
231.03	-44.63	17.23	
55.96	-37.81	17.23	
165.91	43.91	17.23	
99.97	-26.05	17.22	
69.08	7.04	17.22	
167.20	31.03	17.20	
302.70	-68.54	17.20	
305.53	61.70	17.19	
211.14	0.85	17.19	
191.99	2.99	17.18	
8.48	58.55	17.18	
139.46	-29.55	17.18	
178.46	-45.08	17.17	
214.30	1.30	17.17	
240.85	-16.34	17.16	
338.03	-45.65	17.16	
180.65	-29.66	17.16	
122.59	33.71	17.16	
140.31	-38.88	17.14	
253.45	22.30	17.14	
294.25	-35.92	17.14	
146.92	67.71	17.14	
143.59	-59.47	17.13	
29.42	43.75	17.11	
218.06	-46.81	17.10	
191.06	6.16	17.10	
131.95	36.85	17.09	
179.37	3.91	17.09	
195.21	-42.22	17.08	
343.92	18.41	17.07	
332.72	-22.48	17.07	
7.25	-7.41	17.06	
14.08	2.24	17.06	
323.03	21.13	17.06	
50.41	-50.12	17.06	
130.33	26.72	17.04	
47.34	-44.63	17.04	
157.81	-39.10	17.04	
51.47	-61.60	17.03	
150.14	39.94	17.03	
93.32	-11.80	17.03	
141.92	-30.39	17.02	
348.62	68.74	17.02	
181.20	8.13	17.02	
201.56	-16.97	17.00	
24.92	31.86	17.00	
169.41	27.32	16.99	
348.53	-35.03	16.98	
30.80	-42.70	16.98	
207.90	-23.59	16.98	
342.55	38.79	16.97	
34.39	7.63	16.96	
71.20	-21.82	16.95	
311.21	-18.38	16.94	
162.96	51.58	16.94	
134.02	34.44	16.94	
100.67	-4.43	16.93	
237.09	-0.16	16.93	
266.76	14.78	16.92	
182.28	-80.37	16.91	
306.01	37.72	16.90	
193.52	11.83	16.90	
259.87	-71.21	16.90	
100.80	12.65	16.90	
307.36	-15.24	16.89	
351.32	60.13	16.88	
4.82	61.21	16.88	
51.16	-68.10	16.88	
215.86	6.91	16.87	
165.70	-48.42	16.86	
356.92	-75.29	16.85	
114.10	-32.76	16.85	
154.05	-38.70	16.83	
219.05	33.69	16.83	
2.45	35.80	16.82	
294.40	-42.58	16.82	
109.86	46.80	16.82	
92.56	2.17	16.82	
265.16	-43.01	16.80	
200.28	27.53	16.79	
69.56	-50.01	16.79	
244.63	-12.42	16.79	
68.78	-50.94	16.78	
299.07	-7.05	16.78	
177.77	3.04	16.78	
59.85	-27.27	16.75	
118.25	-26.18	16.75	
349.44	2.03	16.74	
133.84	-58.41	16.74	
3.11	-64.19	16.74	
58.44	-19.83	16.72	
25.04	-11.98	16.71	
193.98	5.97	16.69	
164.35	56.00	16.68	
320.04	26.69	16.68	
259.67	9.06	16.67	
232.06	3.21	16.67	
21.09	-80.78	16.67	
206.88	30.50	16.66	
80.22	2.34	16.66	
111.08	13.20	16.66	
116.05	-16.34	16.65	
92.34	-69.42	16.65	
283.00	20.83	16.65	
240.13	-68.96	16.64	
316.13	37.80	16.64	
104.74	56.52	16.64	
285.70	13.89	16.63	
356.77	-26.14	16.63	
294.55	-25.24	16.61	
178.71	13.40	16.61	
233.49	4.43	16.61	
259.05	51.00	16.61	
119.02	36.62	16.61	
240.90	-7.86	16.60	
68.17	-56.30	16.59	
206.80	40.13	16.58	
122.45	-20.10	16.58	
28.42	48.65	16.58	
244.83	-30.31	16.58	
233.43	-21.06	16.58	
347.66	0.55	16.57	
346.92	56.08	16.57	
343.16	51.55	16.57	
102.87	-35.66	16.56	
99.87	17.87	16.56	
135.81	5.82	16.56	
120.84	43.43	16.55	
141.46	-46.18	16.55	
64.16	-20.36	16.54	
49.75	-11.35	16.54	
151.13	-12.41	16.53	
348.82	17.75	16.53	
174.53	-1.41	16.52	
356.58	5.17	16.52	
273.20	8.70	16.52	
309.90	-28.52	16.51	
143.97	-3.74	16.50	
207.03	13.80	16.50	
299.76	6.82	16.49	
134.96	11.42	16.47	
78.87	10.96	16.46	
72.34	-62.04	16.45	
231.56	61.70	16.45	
113.83	30.32	16.45	
53.25	-52.78	16.44	
210.21	45.73	16.44	
204.75	-35.34	16.44	
216.55	80.37	16.44	
128.66	48.46	16.44	
216.63	-59.00	16.43	
283.48	-73.86	16.43	
118.10	-0.82	16.43	
115.28	55.53	16.42	
221.18	-5.89	16.41	
287.14	7.20	16.41	
267.98	14.85	16.41	
288.40	-78.15	16.41	
4.18	49.34	16.40	
290.83	-75.15	16.39	
347.00	-53.96	16.39	
71.40	32.57	16.39	
228.92	0.18	16.38	
233.12	50.00	16.38	
122.90	-54.01	16.38	
231.10	-62.91	16.36	
219.39	-69.22	16.36	
119.84	15.16	16.36	
17.35	50.92	16.36	
34.26	-16.53	16.36	
300.52	-16.24	16.35	
339.87	30.59	16.35	
144.54	43.44	16.35	
308.63	-21.65	16.35	
332.55	37.81	16.35	
26.44	40.92	16.34	
178.58	52.78	16.34	
286.04	17.56	16.34	
155.70	-32.58	16.33	
317.06	56.88	16.33	
9.46	-7.02	16.32	
300.93	33.56	16.32	
307.16	29.63	16.31	
66.23	-30.25	16.31	
17.28	-69.12	16.31	
104.46	-31.10	16.31	
51.80	-46.92	16.30	
85.12	1.60	16.30	
121.04	32.20	16.30	
131.45	40.42	16.29	
226.58	-24.95	16.29	
217.60	-25.79	16.28	
352.42	32.47	16.28	
287.43	-43.22	16.28	
30.49	-30.04	16.26	
119.04	-62.05	16.26	
326.16	36.64	16.25	
162.70	71.88	16.25	
349.86	-63.19	16.24	
313.83	32.61	16.23	
79.41	-76.16	16.22	
108.01	18.13	16.21	
331.89	57.37	16.21	
194.42	73.42	16.21	
46.67	-59.21	16.20	
284.23	-54.30	16.20	
274.11	-29.71	16.20	
187.83	-27.98	16.20	
90.89	-46.87	16.20	
147.56	2.98	16.19	
67.08	14.08	16.18	
147.70	8.17	16.18	
153.86	24.62	16.17	
61.24	37.77	16.17	
120.53	-33.77	16.17	
223.58	-18.16	16.17	
217.59	35.15	16.17	
60.85	-42.91	16.16	
96.60	-11.85	16.16	
100.85	-56.81	16.14	
310.47	-0.16	16.14	
216.68	84.13	16.14	
94.81	59.84	16.14	
151.30	45.63	16.13	
279.67	-56.86	16.12	
21.59	-12.88	16.12	
11.35	-65.84	16.12	
323.10	-2.51	16.11	
215.01	66.34	16.11	
149.26	11.73	16.10	
259.41	71.30	16.10	
73.47	16.72	16.10	
323.79	-64.91	16.09	
252.98	-14.56	16.09	
1.96	27.54	16.09	
65.46	10.75	16.08	
172.34	-1.83	16.08	
188.85	-11.85	16.08	
338.60	-32.34	16.07	
191.55	-4.11	16.07	
232.85	-12.89	16.07	
82.63	-4.02	16.07	
241.58	-21.58	16.07	
138.77	-22.59	16.07	
225.62	-18.38	16.06	
194.86	-7.19	16.06	
272.41	-46.51	16.06	
68.85	28.31	16.05	
76.90	-6.65	16.05	
34.57	82.23	16.05	
44.29	29.08	16.04	
305.54	45.90	16.04	
144.01	32.60	16.04	
